order_no,customer_id,product_name,quantity
507284322,2,Serial_port,8
811810064,804,COM_port,11
625864137,753,Flex,18
672902895,118,Tape_drive,7
507574390,688,BIOS,55
646411777,551,Heat_sink,39
720596325,823,Keyboard,15
663948921,61,Power_management,22
653361835,411,PS/2,14
524786350,949,Intel_Pentium_processor,5
576289729,81,MCA,63
886347208,155,Interposer,57
549917070,442,Surge_suppressor,21
852617485,244,Palm_Pilot,38
555067444,928,RAID,47
805269059,281,Surge_suppressor,33
536031267,52,Palm_Pilot,94
542537526,193,EISA,22
907879895,9,APM,69
886412154,741,IrDA,84
683317460,255,Jumpers,7
596399040,836,Modem_drivers,38
545571457,724,Palm_Pilot,74
526820589,128,NiMH_batteries,39
860915932,749,Power_management,1
688874032,822,Monitor,20
626957485,410,Serial_port,25
871237734,416,USB,79
659468493,905,Serial_port,45
801646010,427,Power_supply,61
737009367,753,Heat_sink,20
696062015,949,Hard_drive,54
695457075,903,LCD,66
747521051,258,Monitor,99
731540579,312,EISA,2
532863426,778,MCA,82
879795605,134,Speakers,36
594911598,150,Video_card,5
778268207,464,CD-ROM,36
549012015,589,Memory,36
595012062,199,Power_management,98
533590584,358,Network_card,68
845894157,452,Scanner,8
888614225,831,Tape_drivers,95
745664596,134,Monitor,5
780713036,130,CD-ROM,51
776663987,206,Tape_drivers,6
714136764,357,USB,95
519986942,319,Power_management,50
531726049,963,Case,25
730310591,242,EIDE,67
746291902,922,Batteries,9
745727844,454,PS/2,65
721505727,181,SCSI,13
892396917,490,Scanner,69
799539357,852,Printer,2
613651769,866,Processor,99
636281677,614,Tape_drive,23
666170245,802,Batteries,47
665423866,998,Chassis,68
628583168,278,PCMCIA_and_PC_Card,48
752473312,333,Parallel_port,21
658328660,639,IRQs,57
643966884,149,DVD,9
686794859,617,Serial_port,9
642860190,800,APM,62
726366838,702,Scanner,79
860981147,418,CD-R,69
565793695,931,PCMCIA_and_PC_Card,41
693957176,110,Motherboard,6
851304128,952,Parallel_port,10
724390901,948,Scanner,52
706475079,552,Sound_card,19
855058026,924,Floppy_drive,92
603961505,394,DVD,4
702053292,892,NICad_batteries,45
848371448,81,Memory,77
858861117,125,Monitor,100
592129691,998,Headset,65
874717403,951,Printer,58
528906441,555,NiMH_batteries,54
748421316,901,PDA,78
582302853,160,APM,60
587979425,300,Palm_Pilot,13
832301004,765,Mouse,2
641471385,928,Infrared_port,51
831215040,283,Tape_drivers,76
638297945,796,Joystick,79
577424415,779,Case,44
584708923,180,Scanner,52
538356934,713,CD-ROM,2
758551815,462,Case,6
744678118,197,COM_port,97
770559329,83,AGP,47
799046772,415,Surge_suppressor,55
632468327,622,Joystick,37
840539048,338,IrDA,85
759072049,450,IrDA,4
771281352,407,Mouse,53
629949514,507,ISA,16
889002340,773,Splitter,56
888195972,584,Memory,43
668314856,179,Infrared_port,96
681575820,573,Floppy_drive,82
546362709,450,Intel_OverDrive_processor,19
617997816,832,Tape_drivers,2
542546834,323,CMOS,35
650677223,121,Joystick,83
567721675,699,Serial_port,1
740376397,431,Scanner,92
880237074,867,Printer,65
654930444,633,SCSI,82
899455149,742,Case,49
773559930,623,Splitter,89
845109064,508,Speakers,46
659824047,924,Motherboard,27
750840826,168,IRQs,67
746439470,837,Chassis,14
666577838,524,Jumpers,52
723136976,666,Headset,67
821000197,818,Riser_board,16
694418051,869,Dip_switches,52
550365597,466,Tape_drive,94
871281212,390,Floppy_drive,51
678778859,381,Batteries,16
709013502,554,Keyboard,85
676437410,50,Serial_port,43
879981195,82,IDE,75
828593921,303,Speakers,70
789270949,367,Processor,56
568420777,692,IDE,92
705397053,920,Video_drivers,17
647177992,868,Infrared_port,23
529049929,449,IrDA,90
546752241,344,Surge_suppressor,47
687917743,208,Joystick,15
760701482,151,COM_port,38
604397888,853,MCA,48
843997791,660,Splitter,35
561031155,169,Riser_board,21
907824071,770,Flex,49
526317869,183,Infrared_port,1
834539811,388,Hard_drive,48
597307824,535,Flex,53
551167116,174,Dip_switches,86
708335729,61,CD-R,21
534143862,785,Intel_Pentium_processor,46
603386121,972,Palm_Pilot,89
818020117,958,SCSI,3
575051275,360,LCD,89
763756550,553,PS/2,60
604082833,580,ISA,5
628618347,247,Joystick,74
829347705,547,Joystick,55
520379833,797,Processor,24
644803478,304,EISA,81
727533326,486,RAM,7
623872548,36,Processor,79
743090110,649,Network_card,19
777060978,605,CMOS,38
658973705,821,Network_card,9
876021260,98,Motherboard,2
583800231,256,Floppy_drive,2
614195003,969,Chassis,65
685310762,3,Power_management,21
803774899,518,Flex,13
639488048,480,LCD,86
709060021,946,Splitter,73
613751483,864,Video_drivers,65
607139747,92,Dip_switches,85
847698061,296,Mouse,28
640374880,624,Surge_suppressor,58
714122925,932,Power_management,56
801315312,354,Tape_drive,3
904247554,65,Case,48
581183509,920,Floppy_drive,26
624362114,183,Motherboard,79
870882165,634,Intel_OverDrive_processor,38
647789491,47,Video_card,75
897488022,25,Intel_OverDrive_processor,76
792800731,364,RAM,54
812818062,900,Case,62
724099502,872,AGP,21
773855324,665,Sound_card,39
753786710,332,Palm_Pilot,1
609704274,194,Joystick,64
556150525,201,RAID,81
842714548,221,Infrared_port,55
528984138,249,Video_card,40
712370275,887,Memory,7
581841346,62,Floppy_drive,52
744484323,190,Hard_drive,59
587595370,762,Scanner,40
539425485,596,Infrared_port,52
785872279,654,PS/2,73
620110327,244,Palm_Pilot,10
544852854,327,Chassis,66
898983038,111,PCMCIA_and_PC_Card,68
900666944,342,NiMH_batteries,49
705380515,725,Flex,42
838428292,556,RAID,75
898410581,222,Jumpers,57
512558201,496,NiMH_batteries,10
661002937,377,CMOS,96
594414900,133,Microphone,83
720025344,895,NICad_batteries,55
757504059,146,CPU,61
839718618,205,Mouse,71
535159472,499,Motherboard,63
904045647,628,Parallel_port,94
891022369,571,Floppy_drive,89
593667110,215,EIDE,15
646507726,609,BIOS,91
744621669,576,CMOS,86
653813569,434,IrDA,7
643774004,393,Video_drivers,49
507197087,136,CD-ROM,29
784353485,652,UPS,16
758827955,60,USB,14
660060100,83,Intel_Pentium_processor,32
797871752,132,Bus,33
656832125,363,Tape_drive,46
703742523,291,Splitter,42
509434390,659,Hard_drive,31
770408982,9,Processor,25
516534979,87,CPU,89
732125253,740,Palm_Pilot,48
884031132,85,EISA,91
614676093,450,PCMCIA_and_PC_Card,55
778774998,287,USB,10
516753226,906,Modem_drivers,4
630347674,875,Headset,100
801292112,771,AT/DIN5,67
592056485,823,Processor,25
653805109,599,Surge_suppressor,43
891167304,815,LCD,31
670221020,171,AGP,91
794882421,945,Intel_OverDrive_processor,1
581887182,994,EISA,75
901352748,420,Memory,38
616808928,482,Chassis,88
541849501,938,Motherboard,37
715485395,826,Video_card,13
856043031,179,Memory,38
812027435,209,Modem,66
693490215,618,EISA,83
841414084,179,Jumpers,51
855848695,350,Parallel_port,30
828838665,15,Bus,49
711596700,341,IrDA,79
749236848,297,Infrared_port,20
724044628,425,CD-R,77
589661788,199,PDA,34
892968111,544,NiMH_batteries,73
532378610,859,Tape_drivers,10
577690374,856,PDA,85
816015936,438,Tape_drivers,50
718523596,475,Tape_drivers,14
843800470,292,Printer,97
587632082,556,Processor,11
879943039,917,Memory,15
887226377,672,AGP,60
689322284,655,ISA,8
773309200,660,BIOS,84
748638342,488,Intel_OverDrive_processor,94
608421396,70,Modem,86
605862678,214,AGP,19
649389217,665,Printer,3
595624715,472,Motherboard,43
714570213,815,Palm_Pilot,93
684393980,652,PCI,63
778369291,800,Tape_drivers,44
875762151,659,PDA,14
768023642,516,Case,52
653493316,8,Infrared_port,87
834352633,196,DVD,61
566313565,866,Printer,34
617481589,342,Chassis,76
875139902,405,Infrared_port,95
747812618,448,APM,100
683442083,320,Scanner,4
697853200,308,PS/2,22
768240269,71,CD-RW,48
849933168,912,CPU,59
889874346,103,BIOS,27
659952985,610,Intel_Pentium_processor,86
888883999,8,AGP,41
592266542,801,Intel_OverDrive_processor,81
900196982,302,AGP,6
854524912,206,COM_port,94
510123562,283,NICad_batteries,99
533293271,826,AT/DIN5,100
680982231,825,Mouse,75
652872822,964,RAM,80
809246536,278,Flex,62
776779367,545,APM,14
677831710,312,EIDE,86
837033214,510,LCD,56
720070061,396,Monitor,39
723733989,383,Joystick,82
630524469,315,Keyboard,65
796016444,464,BIOS,14
569354087,845,BIOS,69
728760101,225,Chassis,29
572998123,106,Microphone,35
666481283,106,CMOS,3
882145265,860,Speakers,51
636304301,293,Hard_drive,10
701550188,175,Sound_card,91
566320523,15,DVD,16
829817659,57,Monitor,36
584192060,577,LCD,13
787097425,249,USB,21
782248161,910,Power_supply,47
579382283,467,Mouse,54
635811336,272,CD-RW,39
664950588,277,BIOS,37
814947343,390,BIOS,95
645671937,75,Motherboard,42
697888325,55,Infrared_port,39
901270293,623,PS/2,6
793277870,915,Palm_Pilot,57
670558810,916,Floppy_drive,10
632211689,159,CMOS,40
761162720,373,Speakers,60
874649819,752,Network_card,89
722376357,546,Power_management,18
851973074,534,Jumpers,41
761321995,791,Headset,51
814567166,644,Tape_drive,15
891399793,257,Hard_drive,28
880438735,658,APM,92
744198713,826,Case,49
673992914,164,CD-RW,27
842048652,975,Sound_card,79
572272912,958,Infrared_port,38
547113101,726,Keyboard,89
725668875,235,Intel_Pentium_processor,65
789354172,637,CD-R,20
907754972,585,Serial_port,4
593111586,108,Dip_switches,66
714674959,139,Mouse,42
865794909,816,Sound_card,59
585908445,387,PCMCIA_and_PC_Card,24
536214244,874,LCD,44
820809591,380,APM,32
846640994,721,Batteries,100
906998875,813,Microphone,20
768399008,455,Hard_drive,8
827384885,480,AT/DIN5,92
657218294,230,SPS,42
837949234,227,Keyboard,82
702503622,389,Hard_drive,61
664036341,891,UPS,84
787910074,512,Intel_OverDrive_processor,74
557284361,563,NiMH_batteries,36
551034420,278,NICad_batteries,83
711822317,167,RAM,3
581187631,672,Network_card,74
829574688,62,Serial_port,25
575745409,386,Chassis,5
844659878,888,Modem,75
601585161,299,Interposer,91
709932685,769,EISA,38
757093646,311,Tape_drive,78
606606857,731,Processor,12
748454601,913,Modem,78
719547086,608,PCI,24
856930803,446,CMOS,97
566830883,601,MCA,7
513052655,377,Infrared_port,29
887810681,125,LCD,48
819332633,34,Dip_switches,13
768299437,770,Modem_drivers,12
578925091,972,Modem_drivers,22
639090684,102,CMOS,9
614827023,541,ISA,29
852434014,13,Tape_drive,68
544697208,102,Sound_card,25
652432213,978,EIDE,44
888318872,433,Dip_switches,39
547709353,742,IrDA,34
902924739,448,Monitor,77
617869915,974,Memory,36
867045505,561,Bus,16
853446590,656,Tape_drivers,76
794257593,838,Modem_drivers,19
854843275,534,Power_supply,83
655078296,833,Palm_Pilot,2
556288518,742,Dip_switches,44
853901374,818,RAID,29
778667643,534,SCSI,27
800962839,326,RAM,93
828935838,61,Intel_Pentium_processor,25
708238607,563,CD-RW,30
906448576,669,Dip_switches,12
662234376,992,Intel_Pentium_processor,82
663208372,49,Speakers,62
676234117,414,NiMH_batteries,94
874136753,327,Palm_Pilot,35
706834050,606,Sound_card,71
684276564,937,NICad_batteries,20
859722286,23,CD-R,49
631443883,890,Splitter,51
796158371,795,CD-ROM,84
810207654,113,Riser_board,45
751948114,351,IDE,85
880504074,584,EIDE,46
755290308,955,LCD,91
566996647,79,Sound_card,19
579435214,946,Tape_drivers,49
649508620,861,Splitter,74
897403718,673,Hard_drive,38
573240465,340,SPS,49
871752086,276,Modem_drivers,4
699681764,240,Riser_board,84
680363060,922,MCA,87
730734201,856,USB,6
655717519,543,RAM,82
553508808,651,Video_drivers,47
567640871,97,AGP,98
863207323,64,Tape_drive,3
693549946,518,CD-ROM,52
575235732,433,Tape_drive,60
751659870,851,SPS,33
513933585,926,Heat_sink,91
889699969,340,Jumpers,8
602429863,548,Scanner,51
889888825,641,CD-ROM,10
904859452,793,IDE,67
740293513,478,CD-R,41
876602066,316,Floppy_drive,50
550204234,120,RAID,37
833750813,349,Interposer,67
624255973,42,Video_drivers,32
574724759,788,UPS,64
787629034,800,Splitter,24
712864585,587,Interposer,59
822967883,96,Sound_card,33
767521043,104,Headset,91
719199350,720,Monitor,51
874558083,968,Heat_sink,76
564375370,571,USB,76
608390379,234,Power_management,84
686390808,394,Heat_sink,81
883538571,500,NiMH_batteries,97
616210715,181,RAID,94
619701052,878,Memory,56
660124870,568,Printer,98
640367084,327,APM,11
903017740,572,Riser_board,28
534626153,854,CD-ROM,10
618923445,797,CPU,60
904206096,456,Network_card,40
547196750,151,AGP,96
736840364,878,Video_drivers,94
642783554,318,Infrared_port,26
810046206,24,IRQs,36
689055768,881,Jumpers,54
528890116,448,IRQs,87
702947362,935,Tape_drivers,74
591070305,723,Printer,14
531421685,715,IDE,89
758571993,948,SPS,56
595605078,452,Riser_board,39
727405777,856,Intel_OverDrive_processor,20
880284313,123,CD-R,24
762856120,875,Serial_port,4
565071462,786,Keyboard,90
897890536,807,Video_drivers,68
662539865,1,Video_card,11
687654907,910,USB,76
609977688,551,UPS,58
829260222,185,Interposer,86
610060434,450,PCI,67
800314027,874,Scanner,83
768795922,625,Intel_Pentium_processor,99
812772628,278,Case,88
589576474,690,PCI,13
552422816,646,Riser_board,19
685822096,585,Hard_drive,84
536043568,829,Jumpers,68
900527930,226,Modem,7
723036402,922,Palm_Pilot,40
617385160,536,Mouse,40
697964439,865,CD-R,26
891411344,456,Dip_switches,45
713182525,62,Palm_Pilot,39
538980405,448,IRQs,26
878806331,45,Batteries,17
754081389,86,Case,22
531454950,9,Intel_Pentium_processor,30
696186119,600,Video_drivers,41
602796488,172,Interposer,99
701272905,790,CD-R,74
752869863,859,Printer,40
702824486,332,Case,13
717936608,47,CD-RW,73
848875724,84,Dip_switches,96
774743309,399,PS/2,60
561260458,819,Power_management,14
890241036,446,RAM,37
719914926,59,DVD,97
591599537,712,Dip_switches,95
557187303,542,Batteries,80
679227473,721,PCMCIA_and_PC_Card,3
529084689,39,ISA,10
786832103,687,USB,24
666565244,810,COM_port,33
767290758,101,Video_card,54
651303636,43,COM_port,55
842611862,887,USB,29
855382862,363,IDE,76
685512824,366,MCA,78
684815475,577,Memory,70
637195496,43,CD-R,21
875285716,248,CPU,21
668284560,174,Surge_suppressor,9
606294408,294,Intel_OverDrive_processor,62
655554208,331,Floppy_drive,84
604182989,77,PCMCIA_and_PC_Card,93
766604784,667,NICad_batteries,81
807152446,166,CD-ROM,63
572919975,880,Modem,26
568587160,147,PCI,86
589320871,63,Speakers,60
825841297,563,Infrared_port,50
616459163,567,ISA,41
673237016,844,Keyboard,46
629837338,897,APM,47
561302812,305,NICad_batteries,10
548743442,548,Motherboard,18
775936228,585,CPU,61
576953441,190,Video_card,53
546992106,728,CPU,99
589443450,25,PCMCIA_and_PC_Card,80
607020483,340,Sound_card,65
593436323,696,Bus,27
644175888,394,CD-RW,10
642464311,675,AGP,61
801549867,287,DVD,59
706094958,654,Surge_suppressor,84
531550014,280,NiMH_batteries,61
814590353,289,EISA,13
518518950,782,Modem,72
641847279,964,Surge_suppressor,99
523883190,434,DVD,59
694456468,67,BIOS,49
692792998,657,Parallel_port,11
753523138,469,Video_drivers,99
679099413,229,NICad_batteries,78
653815527,769,Dip_switches,62
767442855,321,Speakers,19
553716830,824,Tape_drivers,1
895766892,786,Infrared_port,53
819135998,324,CD-ROM,21
789078881,62,PCI,51
512166752,440,Splitter,78
726266211,245,APM,34
714951273,377,Dip_switches,79
777641484,771,Processor,19
605416290,621,Intel_OverDrive_processor,72
637594726,709,Intel_OverDrive_processor,40
515773901,897,USB,4
762162346,410,Serial_port,70
738090757,460,Bus,4
517065280,987,LCD,8
716761194,927,IrDA,24
710237906,535,PS/2,38
539872149,758,DVD,1
770214379,269,Modem_drivers,55
787020432,452,Modem,73
553838577,358,Case,74
533661584,739,Dip_switches,35
907321614,401,Video_drivers,12
885085185,583,Surge_suppressor,96
584211020,188,Riser_board,44
745372171,520,Power_supply,68
665250564,861,Intel_OverDrive_processor,61
538732069,175,Sound_card,45
575109413,14,CMOS,80
852453736,561,Modem_drivers,57
852536846,581,Heat_sink,25
537103666,58,Riser_board,56
633034858,193,Tape_drivers,28
687659536,506,Intel_OverDrive_processor,93
530028203,594,Network_card,39
747787167,378,Interposer,25
867167457,802,IrDA,69
736985770,427,Video_drivers,7
559385407,468,Joystick,10
714231620,340,APM,76
832304253,614,IrDA,80
741729091,152,Scanner,72
596025746,86,DVD,97
826608361,320,Network_card,80
776701688,73,RAM,65
755619941,659,Motherboard,40
792614503,840,COM_port,94
679792361,763,CD-RW,31
817906338,72,Microphone,60
727826960,222,Tape_drivers,36
876530009,796,Bus,14
797243972,853,IrDA,41
893263090,819,Memory,35
699769211,909,Power_supply,53
770447556,390,IRQs,61
800936301,49,Modem,78
628569954,424,Infrared_port,50
544172508,214,CMOS,76
651948447,343,Intel_OverDrive_processor,95
532077366,204,SPS,82
720970687,917,Tape_drivers,33
741183827,12,NiMH_batteries,88
759494109,212,Palm_Pilot,17
747920322,113,LCD,30
795758177,143,Joystick,15
739746058,419,Modem_drivers,43
522073519,959,Keyboard,4
584675359,895,CD-RW,93
568168888,495,Heat_sink,44
547326573,39,Case,41
873764072,449,Flex,18
536803520,577,CD-RW,72
738665467,487,CD-ROM,11
846525189,267,PS/2,93
745549150,49,Splitter,21
697542222,48,UPS,61
821517515,908,IRQs,49
729164082,202,PCMCIA_and_PC_Card,34
705436971,879,Bus,22
868404005,49,Modem_drivers,22
666772863,510,BIOS,39
747903833,55,APM,89
667404566,508,CMOS,76
867276470,278,Bus,62
677785972,890,Video_card,22
838033299,765,Chassis,67
700657916,715,Scanner,44
880079187,614,Joystick,16
508975614,807,MCA,4
845949236,872,COM_port,62
848033961,262,Serial_port,70
554925965,763,SPS,21
852822667,259,Bus,92
866981722,740,BIOS,65
692693300,6,Speakers,11
660744193,552,IrDA,24
716390268,592,COM_port,10
808385842,283,Bus,18
642070716,452,Modem_drivers,13
634553916,498,Infrared_port,73
751004037,932,Dip_switches,49
902011062,734,Modem_drivers,17
776031097,347,Jumpers,10
899939559,958,Power_supply,81
584010159,589,Modem_drivers,61
812042334,62,NICad_batteries,88
576230804,772,PS/2,22
531882845,643,BIOS,12
893868071,919,CD-R,61
555461957,965,Dip_switches,31
805984361,580,Intel_OverDrive_processor,30
676520097,147,Monitor,87
510522466,31,IrDA,91
622498252,432,Tape_drivers,50
664273431,258,Tape_drive,53
664007209,923,ISA,66
557143759,177,Bus,43
825869101,788,IDE,7
733403437,605,Processor,43
906618317,3,Dip_switches,82
630548843,632,ISA,99
905717475,281,Intel_OverDrive_processor,51
558953554,500,AGP,23
648519340,82,Palm_Pilot,40
611218104,942,IrDA,29
561963201,765,NiMH_batteries,31
621535310,467,NiMH_batteries,84
746081353,486,APM,50
725364167,789,Parallel_port,90
751354866,311,EIDE,96
661517203,924,SPS,41
761085237,444,Parallel_port,42
599114578,29,AGP,26
606492334,252,AGP,84
810733054,161,Infrared_port,28
758442129,278,Memory,97
796859800,49,PS/2,66
671978393,445,PCI,90
541875116,32,IrDA,41
528280118,683,Case,99
814688350,419,NiMH_batteries,74
773546223,875,PCMCIA_and_PC_Card,49
729156928,328,Monitor,22
518843605,989,RAID,56
793547173,554,CD-ROM,52
830962369,229,Tape_drive,15
517823162,372,Palm_Pilot,23
900980975,843,CD-ROM,52
882850364,959,Chassis,86
710255084,822,Modem_drivers,21
667558073,913,MCA,17
866740288,347,PCMCIA_and_PC_Card,8
883546185,670,CD-R,89
594615273,846,Interposer,87
662139290,263,IRQs,59
529243577,668,Case,94
740999323,245,Modem_drivers,51
837775559,325,Printer,5
642346472,940,Jumpers,63
549517934,694,BIOS,51
775802534,355,Serial_port,39
738134637,360,PDA,37
624661125,931,IDE,16
858080452,155,Memory,39
709675432,750,Power_supply,85
684525059,961,Headset,54
621047269,971,Intel_Pentium_processor,16
665973910,702,Power_supply,58
901680733,355,Network_card,9
706111790,104,RAM,49
537252560,702,Scanner,93
767612619,672,Power_management,14
570775298,665,NiMH_batteries,68
683116780,897,COM_port,20
867919257,951,Batteries,60
830763799,96,Chassis,53
601752608,936,Intel_Pentium_processor,15
732637317,240,Hard_drive,74
812977027,180,Riser_board,4
875919656,553,Batteries,10
540956596,624,DVD,76
754226458,577,Interposer,45
511016353,254,RAM,9
803407475,662,PDA,84
701351765,110,Motherboard,50
783763104,601,CD-ROM,76
617312686,270,Processor,41
538484775,15,Modem,11
803847863,240,Bus,33
822661219,937,BIOS,54
558439296,723,Power_management,37
605087096,111,Microphone,80
581817362,542,Chassis,81
595587485,157,AGP,52
605873109,907,Modem,10
761633208,505,Dip_switches,31
812017729,746,Serial_port,82
675192792,608,Flex,95
522193355,103,EISA,28
641655872,529,CPU,33
745785828,76,Riser_board,9
612177340,593,Chassis,51
779751319,263,Headset,94
804407482,566,Memory,13
791718598,791,Tape_drivers,75
690206942,388,COM_port,92
522987617,866,MCA,82
537107849,611,Video_drivers,2
545275697,999,Chassis,76
590922444,103,Dip_switches,3
607141846,441,UPS,66
654890159,821,Splitter,91
739125337,975,AGP,55
883082752,925,Heat_sink,83
764587536,865,Dip_switches,53
509861466,87,Video_drivers,62
776204644,297,NiMH_batteries,42
531401188,496,PCI,10
627028831,714,Tape_drive,2
894188596,983,Memory,93
691004877,592,CD-R,25
898312032,838,PCI,63
565247804,180,Keyboard,56
549905478,432,UPS,85
705938683,980,Scanner,91
647029949,954,Processor,77
632453988,802,RAID,84
702025801,428,Keyboard,66
744090969,759,Palm_Pilot,92
510390040,814,UPS,61
839094154,770,Jumpers,58
517812155,388,IRQs,63
874863941,928,Memory,10
551050485,514,Infrared_port,89
613615635,855,Motherboard,54
886233074,544,Case,13
717443244,65,ISA,93
702977106,178,Floppy_drive,8
531508153,298,Bus,77
818749003,813,Video_drivers,65
589796240,346,Serial_port,90
898885899,701,Intel_OverDrive_processor,100
785601371,54,Processor,33
623013846,378,Sound_card,28
715743582,868,Flex,30
828923001,78,USB,18
569252098,233,ISA,73
694163870,545,NICad_batteries,41
609130018,794,LCD,25
632255792,975,Scanner,100
530987769,765,Surge_suppressor,11
853275175,771,RAM,30
644423226,623,SPS,1
840735803,939,USB,60
861198486,633,Bus,8
685204705,682,PS/2,12
533615506,605,Scanner,14
750000267,105,SPS,93
730662162,906,CD-R,59
703634473,234,Microphone,89
554581427,72,Modem,19
881237740,113,Surge_suppressor,76
906632276,636,RAM,44
891245942,36,RAM,30
775612462,231,Floppy_drive,99
519105414,522,Interposer,79
901766524,1,Floppy_drive,32
618157444,813,Printer,68
795101223,139,BIOS,86
811474443,910,CD-RW,54
840189025,449,RAM,80
613564445,530,Sound_card,87
512586192,112,Interposer,95
612093760,556,Chassis,55
528069849,438,Monitor,51
817116442,450,Intel_OverDrive_processor,100
881454583,127,Scanner,56
506659155,741,PS/2,79
896169309,762,Modem,78
783023895,346,Chassis,53
756271624,768,Video_card,98
574100226,975,Sound_card,5
890462889,500,Power_supply,88
568261336,132,Modem_drivers,68
788940221,389,CD-ROM,13
553858574,4,Video_drivers,28
706302003,13,Scanner,21
579022403,85,Jumpers,13
855294654,735,DVD,29
756839558,504,Headset,50
717816161,348,Heat_sink,46
766209245,568,Tape_drive,98
568626279,128,Memory,9
857352902,805,AT/DIN5,79
674219773,545,Tape_drivers,24
702360822,199,PS/2,75
840753642,692,RAID,43
807429051,208,PS/2,41
907030181,55,Intel_OverDrive_processor,57
712202220,487,Sound_card,26
532756520,293,CPU,55
655407643,41,UPS,32
806408307,851,Dip_switches,98
574498640,300,Surge_suppressor,86
523744921,197,Serial_port,93
525859271,866,NICad_batteries,77
599015097,494,Jumpers,89
824069815,259,Mouse,82
892006704,769,Processor,89
789474244,861,PCMCIA_and_PC_Card,56
726209926,188,AGP,13
823838434,512,USB,29
870199525,173,PDA,25
868104161,619,Serial_port,48
522596922,520,Intel_OverDrive_processor,48
789502670,357,IrDA,80
897782717,999,Surge_suppressor,31
584636489,352,Video_drivers,57
878339800,41,IDE,35
636680922,849,BIOS,95
569689280,129,LCD,25
890019009,100,NICad_batteries,48
792089165,744,Parallel_port,52
624994969,439,Modem_drivers,24
516991130,635,Batteries,9
604602332,414,NiMH_batteries,53
733415455,212,APM,19
896670152,424,NiMH_batteries,71
822572926,397,Hard_drive,55
849789874,853,Jumpers,100
787676931,773,Modem,55
704894044,740,MCA,76
901190521,364,Network_card,49
603159879,196,PCMCIA_and_PC_Card,79
656242423,652,Dip_switches,84
641668084,997,Heat_sink,6
619758904,419,Monitor,47
759097067,685,RAID,56
879645296,41,Headset,85
528357668,445,Mouse,27
782219766,935,EISA,76
605016249,286,EISA,74
635127107,617,Monitor,78
876595954,289,Processor,3
731822134,715,Bus,27
856202668,474,Printer,87
554461441,935,CPU,22
831249278,759,Processor,27
813123409,845,Interposer,46
871905226,489,Batteries,69
875510493,731,AGP,34
715403779,451,Jumpers,46
521825858,670,PDA,84
889295103,51,IRQs,4
706656742,37,CMOS,9
600737820,250,SCSI,85
657425141,823,IDE,48
539921333,405,NiMH_batteries,80
856985040,87,IrDA,13
795729799,855,COM_port,65
866962474,850,CD-ROM,73
898535934,927,Riser_board,6
617149779,872,Heat_sink,60
822562308,29,Microphone,22
733241925,94,Surge_suppressor,89
710490902,926,CD-ROM,55
778076334,291,Intel_OverDrive_processor,76
769063993,212,APM,20
810418240,717,Infrared_port,74
880848925,906,Speakers,14
735432421,461,PS/2,20
509975567,205,PS/2,99
719638107,435,PCMCIA_and_PC_Card,9
707029632,473,Processor,66
616708909,969,Modem,98
738383056,771,Case,18
712259593,997,COM_port,51
720238265,21,Modem,45
781214644,901,Splitter,54
575525568,209,USB,58
853637669,771,CD-R,75
626781673,269,Jumpers,76
673881693,374,Surge_suppressor,20
612203485,31,RAID,13
625816541,871,CPU,76
656602438,850,NICad_batteries,94
686039694,965,NICad_batteries,55
809927271,941,Modem_drivers,29
720929089,689,Riser_board,15
594347441,999,AGP,16
785911831,460,USB,68
683400517,89,Palm_Pilot,68
579367734,869,PS/2,15
651207249,247,Surge_suppressor,48
515913707,428,Mouse,81
522761622,149,Speakers,57
752849780,960,IRQs,88
839331558,369,PCMCIA_and_PC_Card,46
532648966,923,CD-R,69
783254741,865,IrDA,31
564455582,966,Printer,1
617134176,711,ISA,26
511281528,296,RAM,16
857734879,901,Scanner,11
627861693,336,Modem_drivers,79
857682258,745,Scanner,63
873064234,512,LCD,83
509905485,421,Case,64
758419492,856,Power_management,15
522185433,193,Case,35
782242411,186,COM_port,30
840734482,749,Chassis,70
898741549,311,UPS,43
626662947,385,Intel_OverDrive_processor,14
885312174,187,Surge_suppressor,65
644613573,933,EIDE,49
724512561,862,Printer,30
801568912,647,Parallel_port,22
790654883,304,NICad_batteries,21
837508731,854,Processor,59
838483513,824,ISA,26
831457760,765,EIDE,61
649830507,421,CD-ROM,52
520888472,50,Splitter,80
849087130,652,IRQs,86
896053718,23,Headset,73
772323017,91,Mouse,97
786036280,559,CPU,14
570476321,88,UPS,4
616326685,591,AT/DIN5,90
625280189,247,Modem_drivers,68
561363604,5,Modem_drivers,6
595693607,756,NICad_batteries,89
789931320,237,Scanner,59
661480713,338,SCSI,29
643221888,953,IrDA,52
508016262,900,Serial_port,8
861400998,298,CPU,45
882495562,681,Interposer,4
709782776,877,CD-RW,32
874302626,366,Scanner,92
524590012,895,APM,98
855445575,16,CMOS,62
807085198,808,Jumpers,14
611814973,850,Heat_sink,37
730767386,519,USB,26
636769614,45,CD-RW,75
751397053,121,CD-ROM,25
514049943,345,CMOS,86
761284357,58,SPS,61
575218359,479,Serial_port,3
833720808,209,Serial_port,38
576758918,877,Modem_drivers,51
825847708,968,Microphone,49
825774988,698,BIOS,10
598903781,636,USB,1
883128930,655,Heat_sink,21
543297605,253,Tape_drive,52
647081220,597,BIOS,64
